Date,Open,High,Low,Close,Adj. Close,Change,Volume
2024-09-06,59.24000,60.41000,55.80000,56.85000,56.85000,-3.17%,3074512
2024-09-09,57.14000,58.50000,55.25100,57.46000,57.46000,1.07%,4540553
2024-09-10,57.52000,57.87000,55.48000,56.87000,56.87000,-1.03%,2615552
2024-09-11,56.50000,60.00000,55.84000,59.87000,59.87000,5.28%,3466522
2024-09-12,60.00000,62.65900,59.38000,59.63000,59.63000,-0.40%,4785681
2024-09-13,59.63000,60.25000,58.04000,59.09000,59.09000,-0.91%,3726014
2024-09-16,58.60000,60.10000,57.22000,59.15000,59.15000,0.10%,2683768
2024-09-17,61.37000,61.98000,59.31000,61.89000,61.89000,4.63%,3824420
2024-09-18,61.92000,64.09000,61.54000,63.66000,63.66000,2.86%,4688405
2024-09-19,64.99000,67.19000,63.90000,64.56000,64.56000,1.41%,5105663
2024-09-20,64.82000,66.94000,64.17000,66.17000,66.17000,2.49%,8518333
2024-09-23,66.00000,66.96000,64.78000,65.00000,65.00000,-1.77%,3645624
2024-09-24,65.28000,67.28000,63.60000,66.96000,66.96000,3.02%,4444864
2024-09-25,66.96000,69.11000,66.35000,67.88000,67.88000,1.37%,4321053
2024-09-26,69.00000,69.00000,65.71000,66.52000,66.52000,-2.00%,4310254
2024-09-27,66.59000,68.35000,66.12000,67.08000,67.08000,0.84%,3922269
2024-09-30,66.94000,67.81000,65.32000,65.92000,65.92000,-1.73%,3558824
2024-10-01,65.93000,66.61000,64.51500,65.97000,65.97000,0.08%,3150485
2024-10-02,65.49000,68.31000,64.90000,67.78000,67.78000,2.74%,3992032
2024-10-03,68.06000,68.97000,67.35000,67.47000,67.47000,-0.46%,4120349
2024-10-04,69.52000,72.88000,68.80000,72.38000,72.38000,7.28%,7419214
2024-10-07,72.99000,73.42000,70.13000,70.44000,70.44000,-2.68%,2811169
2024-10-08,70.75000,72.98000,70.24000,70.77000,70.77000,0.47%,2494671
2024-10-09,73.64000,75.20000,70.44000,71.00000,71.00000,0.32%,5018988
2024-10-10,70.69000,71.66000,69.30000,69.90000,69.90000,-1.55%,3974118
2024-10-11,69.95000,73.25000,69.74000,73.25000,73.25000,4.79%,5076331
2024-10-14,73.75000,75.67000,72.82000,74.87000,74.87000,2.21%,5488824
2024-10-15,74.80000,76.48000,74.14000,75.17000,75.17000,0.40%,5701323
2024-10-16,75.16000,77.87000,73.59000,77.26000,77.26000,2.78%,4455191
2024-10-17,76.98000,78.74000,75.94000,76.29000,76.29000,-1.26%,3074850
2024-10-18,76.61000,81.36000,76.42000,80.90000,80.90000,6.04%,5428484
2024-10-21,80.55500,80.55500,77.90000,78.55000,78.55000,-2.90%,3750578
2024-10-22,77.77000,78.50000,76.54000,77.29000,77.29000,-1.60%,3284956
2024-10-23,77.69000,80.13000,76.65100,77.68000,77.68000,0.50%,4083658
2024-10-24,77.85500,78.71500,77.14000,78.60000,78.60000,1.18%,2174123
2024-10-25,79.02000,81.72000,79.02000,81.36000,81.36000,3.51%,3889070
2024-10-28,82.21000,82.53000,79.45000,79.68000,79.68000,-2.06%,6567464
2024-10-29,79.72500,82.97500,79.10000,81.74000,81.74000,2.59%,12718705
2024-10-30,104.90000,118.24900,104.11000,116.05000,116.05000,41.97%,37764574
2024-10-31,117.40500,123.60000,114.80000,119.30000,119.30000,2.80%,17033460
2024-11-01,114.00000,115.50000,110.50000,112.98000,112.98000,-5.30%,12024739
2024-11-04,110.76500,112.98000,108.68500,109.03000,109.03000,-3.50%,7719250
2024-11-05,110.50000,122.68000,110.27000,122.57000,122.57000,12.42%,10831246
2024-11-06,124.15000,124.93000,117.16000,121.08000,121.08000,-1.22%,6506131
2024-11-07,121.57000,133.25000,121.57000,131.44000,131.44000,8.56%,7756027
2024-11-08,130.03000,134.80000,128.33000,134.80000,134.80000,2.56%,4402023
2024-11-11,139.00000,139.04000,128.30000,129.23000,129.23000,-4.13%,5711378
2024-11-12,126.66000,130.47000,125.69000,127.75000,127.75000,-1.15%,5247916
2024-11-13,128.80000,135.07000,128.80000,132.06000,132.06000,3.37%,4567415
2024-11-14,132.06000,133.99000,129.72000,131.88000,131.88000,-0.14%,2667713
2024-11-15,128.79000,131.69000,123.14000,124.78000,124.78000,-5.38%,4587711
