Date,Value
2021-03-19,-96468.54267837954
2021-03-22,-96514.48007965495
2021-03-23,-96560.43935588335
2021-03-24,-96606.42051748141
2021-03-25,-96652.42357487069
2021-03-26,-96698.44853847774
2021-03-29,-96744.49541873418
2021-03-30,-96790.56422607643
2021-03-31,-96836.654970946
2021-04-01,-96882.7676637893
2021-04-05,-96928.90231505777
2021-04-06,-96975.05893520781
2021-04-07,-97021.23753470078
2021-04-08,-97067.43812400299
2021-04-09,-97113.66071358585
2021-04-12,-97159.90531392564
2021-04-13,-97206.17193550369
2021-04-14,-97252.46058880634
2021-04-15,-97298.77128432482
2021-04-16,-97345.10403255542
2021-04-19,-97391.45884399951
2021-04-20,-97437.83572916331
2021-04-21,-97484.23469855815
2021-04-22,-97530.65576270032
2021-04-23,-97577.09893211114
2021-04-26,-97623.5642173169
2021-04-27,-97670.05162884897
2021-04-28,-97716.56117724365
2021-04-29,-97763.09287304232
2021-04-30,-97809.6467267914
2021-05-03,-97856.22274904227
2021-05-04,-97902.82095035134
2021-05-05,-97949.44134128008
2021-05-06,-97996.08393239496
2021-05-07,-98042.74873426752
2021-05-10,-98089.43575747435
2021-05-11,-98136.14501259691
2021-05-12,-98182.87651022198
2021-05-13,-98229.63026094114
2021-05-14,-98276.4062753511
2021-05-17,-98323.20456405365
2021-05-18,-98370.02513765558
2021-05-19,-98416.86800676877
2021-05-20,-98463.73318201008
2021-05-21,-98510.6206740015
2021-05-24,-98557.53049337005
2021-05-25,-98604.46265074785
2021-05-26,-98651.41715677202
2021-05-27,-98698.3940220848
2021-05-28,-98745.3932573334
2021-06-01,-98792.41487317023
2021-06-02,-98839.4588802527
2021-06-03,-98886.52528924329
2021-06-04,-98933.61411080959
2021-06-07,-98980.72535562426
2021-06-08,-99027.85903436503
2021-06-09,-99075.01515771473
2021-06-10,-99122.19373636124
2021-06-11,-99169.39478099762
2021-06-14,-99216.6183023219
2021-06-15,-99263.86431103731
2021-06-16,-99311.13281785205
2021-06-17,-99358.42383347962
2021-06-18,-99405.73736863845
2021-06-21,-99453.07343405207
2021-06-22,-99500.43204044922
2021-06-23,-99547.81319856373
2021-06-24,-99595.21691913447
2021-06-25,-99642.6432129055
2021-06-28,-99690.09209062594
2021-06-29,-99737.56356305003
2021-06-30,-99785.0576409372
2021-07-01,-99832.57433505192
2021-07-02,-99880.11365616386
2021-07-06,-99927.67561504773
2021-07-07,-99975.2602224835
2021-07-08,-100022.8674892561
2021-07-09,-100070.49742615577
2021-07-12,-100118.1500439777
2021-07-13,-100165.82535352246
2021-07-14,-100213.52336559557
2021-07-15,-100261.24409100777
2021-07-16,-100308.9875405749
2021-07-19,-100356.75372511805
2021-07-20,-100404.54265546333
2021-07-21,-100452.35434244214
2021-07-22,-100500.1887968909
2021-07-23,-100548.04602965133
2021-07-26,-100595.9260515702
2021-07-27,-100643.82887349953
2021-07-28,-100691.75450629643
2021-07-29,-105716.35166558516
2021-07-30,-105766.69278542593
2021-08-02,-105817.05787722848
2021-08-03,-105867.44695240812
2021-08-04,-105917.86002238547
2021-08-05,-105968.29709858663
2021-08-06,-106018.75819244309
2021-08-09,-106069.24331539185
2021-08-10,-106119.75247887537
2021-08-11,-106170.28569434148
2021-08-12,-106220.84297324355
2021-08-13,-106271.42432704034
2021-08-16,-108308.37069362466
2021-08-17,-108359.94610824066
2021-08-18,-108411.54608257793
2021-08-19,-108463.17062833153
2021-08-20,-108514.81975720215
2021-08-23,-108566.49348089607
2021-08-24,-108618.19181112504
2021-08-25,-108669.91475960656
2021-08-26,-108721.66233806353
2021-08-27,-108773.43455822449
2021-08-30,-108825.23143182365
2021-08-31,-108877.05297060071
2021-09-01,-108928.89918630102
2021-09-02,-108980.77009067543
2021-09-03,-109032.6656954805
2021-09-07,-109084.58601247835
2021-09-08,-109136.53105343666
2021-09-09,-109188.50083012879
2021-09-10,-109240.4953543336
2021-09-13,-109292.51463783569
2021-09-14,-109344.55869242511
2021-09-15,-109396.6275298977
2021-09-16,-109448.7211620548
2021-09-17,-109500.83960070342
2021-09-20,-109552.98285765613
2021-09-21,-109605.15094473118
2021-09-22,-109657.3438737525
2021-09-23,-109709.56165654953
2021-09-24,-109761.80430495739
2021-09-27,-109814.07183081692
2021-09-28,-109866.36424597444
2021-09-29,-109918.68156228203
2021-09-30,-109971.02379159741
2021-10-01,-110023.39094578387
2021-10-04,-110075.78303671043
2021-10-05,-110128.20007625176
2021-10-06,-110180.64207628804
2021-10-07,-110233.10904870534
2021-10-08,-110285.60100539519
2021-10-11,-110338.11795825491
2021-10-12,-110390.65991918738
2021-10-13,-110443.22690010132
2021-10-14,-110495.81891291088
2021-10-15,-110548.43596953608
2021-10-18,-110601.07808190254
2021-10-19,-110653.74526194151
2021-10-20,-110706.43752159007
2021-10-21,-110759.15487279082
2021-10-22,-110811.89732749216
2021-10-25,-110864.6648976481
2021-10-26,-110917.45759521841
2021-10-27,-110970.2754321685
2021-10-28,-111023.11842046955
2021-10-29,-111075.98657209832
2021-11-01,-111128.87989903742
2021-11-02,-111181.79841327506
2021-11-03,-111234.7421268052
2021-11-04,-111287.7110516275
2021-11-05,-111340.70519974733
2021-11-08,-111393.72458317575
2021-11-09,-111446.76921392966
2021-11-10,-111499.83910403153
2021-11-11,-111552.9342655096
2021-11-12,-111606.05471039798
2021-11-15,-111659.20045073626
2021-11-16,-111712.37149856992
2021-11-17,-111765.56786595022
2021-11-18,-111818.78956493402
2021-11-19,-111872.03660758394
2021-11-22,-111925.3090059685
2021-11-23,-111978.60677216185
2021-11-24,-112031.92991824383
2021-11-26,-112085.27845630013
2021-11-29,-112138.65239842219
2021-11-30,-112192.05175670714
2021-12-01,-112245.47654325797
2021-12-02,-112298.92677018332
2021-12-03,-112352.40244959772
2021-12-06,-112405.9035936213
2021-12-07,-112459.43021438016
2021-12-08,-112512.98232400607
2021-12-09,-112566.55993463656
2021-12-10,-112620.16305841494
2021-12-13,-112673.79170749037
2021-12-14,-115612.80802201775
2021-12-15,-115667.86174012347
2021-12-16,-115722.94167428545
2021-12-17,-115778.04783698748
2021-12-20,-115833.18024071936
2021-12-21,-115888.33889797686
2021-12-22,-115943.52382126161
2021-12-23,-115998.73502308126
2021-12-27,-116053.9725159494
2021-12-28,-116109.23631238555
2021-12-29,-116164.52642491527
2021-12-30,-116219.84286607
2021-12-31,-116275.18564838715
2022-01-03,-116330.55478441018
2022-01-04,-120949.2403476885
2022-01-05,-121006.83522404452
2022-01-06,-121064.45752653218
2022-01-07,-121122.10726821149
2022-01-10,-121179.78446214873
2022-01-11,-121237.4891214164
2022-01-12,-121295.22125909329
2022-01-13,-121352.98088826427
2022-01-14,-121410.76802202058
2022-01-18,-121468.58267345966
2022-01-19,-121526.4248556851
2022-01-20,-121584.29458180687
2022-01-21,-129883.38115793391
2022-01-24,-137044.7711116282
2022-01-25,-137110.0305264432
2022-01-26,-137175.3210171701
2022-01-27,-137240.64259860685
2022-01-28,-137305.99528555857
2022-01-31,-137371.3790928374
2022-02-01,-137436.79403526257
2022-02-02,-142205.0380893746
2022-02-03,-155179.2016760362
2022-02-04,-155253.09653397716
2022-02-07,-155327.02657994573
2022-02-08,-155400.9918306981
2022-02-09,-155474.99230299843
2022-02-10,-155549.02801361892
2022-02-11,-155623.09897933964
2022-02-14,-157664.880709306
2022-02-15,-157739.9592239295
2022-02-16,-157815.0734902266
2022-02-17,-157890.22352522195
2022-02-18,-157965.40934594825
2022-02-22,-158040.63096944633
2022-02-23,-158115.88841276508
2022-02-24,-158191.18169296163
2022-02-25,-158266.51082710116
2022-02-28,-158341.87583225692
2022-03-01,-165314.82813547464
2022-03-02,-165393.54948220585
2022-03-03,-173862.7224051408
2022-03-04,-173945.51417771468
2022-03-07,-177134.4637749422
2022-03-08,-179829.64668173972
2022-03-09,-179915.27984682634
2022-03-10,-180000.9537896105
2022-03-11,-182941.38051915314
2022-03-14,-183028.49546225753
2022-03-15,-183115.6518886682
2022-03-16,-183202.84981813896
2022-03-17,-183290.0892704333
2022-03-18,-183377.370265324
2022-03-21,-183464.69282259315
2022-03-22,-183552.0569620325
2022-03-23,-183639.462703443
2022-03-24,-183726.91006663512
2022-03-25,-183814.39907142875
2022-03-28,-183901.92973765323
2022-03-29,-183989.50208514734
2022-03-30,-184077.1161337593
2022-03-31,-184164.7719033468
2022-04-01,-184252.46941377697
2022-04-04,-184340.20868492636
2022-04-05,-184427.9897366811
2022-04-06,-193755.69273765097
2022-04-07,-193847.95735324034
2022-04-08,-193940.26590436095
2022-04-11,-194032.6184119344
2022-04-12,-194125.01489689248
2022-04-13,-194217.4553801767
2022-04-14,-194309.93988273872
2022-04-18,-200553.67485229002
2022-04-19,-200649.17660221964
2022-04-20,-204419.84330310166
2022-04-21,-207019.63691169836
2022-04-22,-209878.95870403724
2022-04-25,-209978.90106532496
2022-04-26,-210078.8910182132
2022-04-27,-210178.92858536472
2022-04-28,-210279.01378945302
2022-04-29,-210379.14665316226
2022-05-02,-232765.0791984911
2022-05-03,-232875.9197123952
2022-05-04,-243833.99967159543
2022-05-05,-243950.11110001046
2022-05-06,-248402.6855427962
2022-05-09,-258652.0386381529
2022-05-10,-258775.20627559954
2022-05-11,-258898.43256430232
2022-05-12,-259021.71753219003
2022-05-13,-259145.0612072054
2022-05-16,-259268.46361730408
2022-05-17,-259391.92479045512
2022-05-18,-259515.44475464107
2022-05-19,-259639.02353785755
2022-05-20,-263407.19884621364
2022-05-23,-263532.6308456643
2022-05-24,-267658.38905678125
2022-05-25,-267785.8454325226
2022-05-26,-267913.36250177614
2022-05-27,-268040.9402934437
2022-05-31,-268168.5788364405
2022-06-01,-268296.27815969597
2022-06-02,-268424.038292153
2022-06-03,-268551.85926276824
2022-06-06,-268679.74110051244
2022-06-07,-268807.68383436993
2022-06-08,-274882.9527577226
2022-06-09,-286310.9055888617
2022-06-10,-289338.95021283254
2022-06-13,-313004.971841084
2022-06-14,-313154.02182767505
2022-06-15,-313303.14279045013
2022-06-16,-313452.3347632075
2022-06-17,-313601.59777976136
2022-06-21,-313750.9318739422
2022-06-22,-313900.3370795965
2022-06-23,-314049.8134305868
2022-06-24,-314199.3609607918
2022-06-27,-314348.9797041065
2022-06-28,-314498.6696944417
2022-06-29,-320412.60325322486
2022-06-30,-324102.3522490597
2022-07-01,-370996.0727136781
2022-07-05,-371172.73751020845
2022-07-06,-371349.48643283226
2022-07-07,-371526.31952160987
2022-07-08,-377137.49297597725
2022-07-11,-377317.0822583467
2022-07-12,-377496.7570594222
2022-07-13,-386322.77585117664
2022-07-14,-386506.7390777725
2022-07-15,-386690.7899059048
2022-07-18,-386874.9283772885
2022-07-19,-387059.1545336587
2022-07-20,-387243.46841676993
2022-07-21,-387427.8700683969
2022-07-22,-390431.9791172629
2022-07-25,-390617.8991073187
2022-07-26,-390803.9076307031
2022-07-27,-390990.00472957484
2022-07-28,-391176.1904461128
2022-07-29,-398978.62677760504
2022-08-01,-399168.61659988004
2022-08-02,-399358.6968934991
2022-08-03,-399548.8677015436
2022-08-04,-399739.12906711566
2022-08-05,-411022.8579138248
2022-08-08,-411218.58308425994
2022-08-09,-411414.40145715716
2022-08-10,-411610.3130768987
2022-08-11,-411806.3179878877
2022-08-12,-412002.4162345485
2022-08-15,-412198.60786132683
2022-08-16,-412394.8929126895
2022-08-17,-416820.700813517
2022-08-18,-417019.1868615234
2022-08-19,-417217.76742669544
2022-08-22,-417416.44255404157
2022-08-23,-417615.21228859114
2022-08-24,-417814.0766753952
2022-08-25,-418013.0357595264
2022-08-26,-418212.0895860786
2022-08-29,-418411.23820016714
2022-08-30,-418610.48164692905
2022-08-31,-418809.81997152284
2022-09-01,-440812.786465374
2022-09-02,-441022.6973160718
2022-09-06,-441232.7081243175
2022-09-07,-441442.81893771
2022-09-08,-441653.02980387077
2022-09-09,-441863.3407704441
2022-09-12,-442073.75188509666
2022-09-13,-453886.010989045
2022-09-14,-454102.1471847539
2022-09-15,-454318.38630246103
2022-09-16,-454534.72839117644
2022-09-19,-454751.1734999343
2022-09-20,-462484.3538828199
2022-09-21,-465455.4852067402
2022-09-22,-485573.63716200244
2022-09-23,-485804.86270350823
2022-09-26,-486036.19835241465
2022-09-27,-486267.6441611537
2022-09-28,-486499.20018218295
2022-09-29,-489558.1913035822
2022-09-30,-489791.314251822
2022-10-03,-497536.0903833467
2022-10-04,-497773.0123311483
2022-10-05,-498010.04709892505
2022-10-06,-498247.1947404007
2022-10-07,-518126.7418890862
2022-10-10,-518373.4689090335
2022-10-11,-518620.3134180377
2022-10-12,-518867.2754720464
2022-10-13,-519114.35512703314
2022-10-14,-524893.4730430982
2022-10-17,-525143.4223159759
2022-10-18,-525393.4906123169
2022-10-19,-525643.6779887988
2022-10-20,-525893.9845021269
2022-10-21,-531132.1463722738
2022-10-24,-531385.0664419748
2022-10-25,-531638.1069498044
2022-10-26,-531891.2679531138
2022-10-27,-532144.5495092819
2022-10-28,-532397.9516757149
2022-10-31,-532651.4745098463
2022-11-01,-560898.9616005607
2022-11-02,-561166.0563441798
2022-11-03,-568914.882520634
2022-11-04,-577483.6752756033
2022-11-07,-577758.667501925
2022-11-08,-578033.7906769259
2022-11-09,-600195.6762632672
2022-11-10,-600481.4837281544
2022-11-11,-600767.4272918345
2022-11-14,-601053.5070191164
2022-11-15,-601339.7229748399
2022-11-16,-601626.0752238753
2022-11-17,-601912.563831125
2022-11-18,-602199.1888615207
2022-11-21,-602485.9503800262
2022-11-22,-602772.8484516357
2022-11-23,-603059.8831413746
2022-11-25,-603347.054514299
2022-11-28,-603634.3626354963
2022-11-29,-603921.8075700846
2022-11-30,-604209.3893832134
2022-12-01,-604497.1081400624
2022-12-02,-604784.9639058434
2022-12-05,-605072.9567457985
2022-12-06,-605361.0867252013
2022-12-07,-605649.3539093563
2022-12-08,-605937.7583635988
2022-12-09,-606226.3001532957
2022-12-12,-606514.9793438449
2022-12-13,-606803.7960006753
2022-12-14,-607092.7501892471
2022-12-15,-607381.8419750514
2022-12-16,-607671.071423611
2022-12-19,-639353.1886373566
2022-12-20,-639657.6425367077
2022-12-21,-639962.2414141062
2022-12-22,-640266.9853385892
2022-12-23,-640571.8743792265
2022-12-27,-640876.9086051213
2022-12-28,-644569.0645636952
2022-12-29,-644876.0022134874
2022-12-30,-645183.0860240653
2023-01-03,-645490.3160650291
2023-01-04,-645797.6924060124
2023-01-05,-646105.215116682
2023-01-06,-646412.8842667376
2023-01-09,-646720.6999259122
2023-01-10,-647028.6621639722
2023-01-11,-647336.771050717
2023-01-12,-647645.0266559792
2023-01-13,-647953.4290496248
2023-01-17,-648261.9783015533
2023-01-18,-648570.6744816968
2023-01-19,-648879.5176600215
2023-01-20,-649188.5079065262
2023-01-23,-649497.6452912437
2023-01-24,-649806.9298842394
2023-01-25,-650116.361755613
2023-01-26,-650425.9409754967
2023-01-27,-650735.6676140564
2023-01-30,-651045.5417414915
2023-01-31,-651355.5634280351
2023-02-01,-651665.7327439531
2023-02-02,-651976.0497595457
2023-02-03,-652286.5145451453
2023-02-06,-652597.1271711194
2023-02-07,-652907.8877078675
2023-02-08,-653218.7962258235
2023-02-09,-653529.8527954548
2023-02-10,-653841.0574872622
2023-02-13,-654152.4103717799
2023-02-14,-654463.911519576
2023-02-15,-654775.561001252
2023-02-16,-655087.3588874431
2023-02-17,-655399.3052488182
2023-02-21,-655711.4001560794
2023-02-22,-656023.6436799632
2023-02-23,-656336.0358912394
2023-02-24,-656648.5768607114
2023-02-27,-656961.2666592166
2023-02-28,-657274.1053576258
2023-03-01,-657587.0930268437
2023-03-02,-657900.2297378087
2023-03-03,-658213.5155614936
2023-03-06,-658526.9505689037
2023-03-07,-658840.5348310794
2023-03-08,-659154.2684190942
2023-03-09,-659468.1514040557
2023-03-10,-659782.1838571051
2023-03-13,-660096.3658494182
2023-03-14,-660410.6974522036
2023-03-15,-660725.1787367046
2023-03-16,-661039.8097741983
2023-03-17,-661354.5906359955
2023-03-20,-661669.5213934412
2023-03-21,-661984.6021179144
2023-03-22,-662299.8328808277
2023-03-23,-662615.213753628
2023-03-24,-662930.7448077963
2023-03-27,-663246.4261148477
2023-03-28,-663562.2577463309
2023-03-29,-663878.2397738292
2023-03-30,-664194.3722689595
2023-03-31,-664510.6553033734
2023-04-03,-664827.0889487559
2023-04-04,-665143.6732768269
2023-04-05,-665460.4083593396
2023-04-06,-665777.294268082
2023-04-10,-666094.3310748764
2023-04-11,-666411.5188515788
2023-04-12,-666728.8576700793
2023-04-13,-667046.3476023033
2023-04-14,-667363.9887202092
2023-04-17,-667681.7810957901
2023-04-18,-667999.7248010739
2023-04-19,-668317.8199081221
2023-04-20,-668636.0664890305
2023-04-21,-668954.4646159302
2023-04-24,-669273.0143609854
2023-04-25,-669591.7157963953
2023-04-26,-669910.5689943939
2023-04-27,-636869.0335470513
2023-04-28,-637172.3045154072
2023-05-01,-637475.7198985097
2023-05-02,-637779.279765128
2023-05-03,-608154.7513011724
2023-05-04,-608444.3488017919
2023-05-05,-608734.0842059831
2023-05-08,-609023.9575794148
2023-05-09,-609313.9689877859
2023-05-10,-594720.2629559877
2023-05-11,-595003.4630812048
2023-05-12,-595286.7980636244
2023-05-15,-595570.2679674643
2023-05-16,-595853.8728569725
2023-05-17,-577753.0108639079
2023-05-18,-568239.2307472929
2023-05-19,-568509.8208571726
2023-05-22,-568780.5398194854
2023-05-23,-569051.3876955899
2023-05-24,-569322.3645468736
2023-05-25,-559116.3377967343
2023-05-26,-559382.5836718756
2023-05-30,-555747.7448139545
2023-05-31,-556012.3865971991
2023-06-01,-549544.4584114997
2023-06-02,-528427.1305026645
2023-06-05,-509856.1515333274
2023-06-06,-510098.9401769146
2023-06-07,-510341.844434142
2023-06-08,-510584.86436006293
2023-06-09,-510828.0000097581
2023-06-12,-511071.2514383342
2023-06-13,-511314.61870092386
2023-06-14,-511558.1018526862
2023-06-15,-511801.7009488066
2023-06-16,-512045.41604449647
2023-06-20,-512289.2471949939
2023-06-21,-512533.19445556286
2023-06-22,-512777.2578814942
2023-06-23,-513021.4375281044
2023-06-26,-513265.7334507369
2023-06-27,-513510.145704761
2023-06-28,-513754.67434557265
2023-06-29,-513999.3194285945
2023-06-30,-508683.048605136
2023-07-03,-488584.39637777273
2023-07-05,-488817.05561414314
2023-07-06,-489049.8256406261
2023-07-07,-489282.7065099787
2023-07-10,-489515.69827498344
2023-07-11,-489748.8009884478
2023-07-12,-489982.01470320416
2023-07-13,-490215.33947211056
2023-07-14,-490448.7753480496
2023-07-17,-487212.533883867
2023-07-18,-487444.5398523831
2023-07-19,-487676.65629993204
2023-07-20,-487908.88327912235
2023-07-21,-488141.22084258863
2023-07-24,-488373.66904298984
2023-07-25,-488606.2279330104
2023-07-26,-488838.89756535937
2023-07-27,-475225.5053362293
2023-07-28,-475451.80319591326
2023-07-31,-475678.20881648274
2023-08-01,-475904.72224925243
2023-08-02,-476131.3435455616
2023-08-03,-476358.0727567738
2023-08-04,-466892.5890746975
2023-08-07,-467114.9188790188
2023-08-08,-467337.35455467546
2023-08-09,-467559.8961520824
2023-08-10,-467782.54372167867
2023-08-11,-468005.2973139272
2023-08-14,-468228.15697931463
2023-08-15,-468451.12276835245
2023-08-16,-468674.19473157555
2023-08-17,-468897.372919543
2023-08-18,-469120.65738283796
2023-08-21,-469344.0481720679
2023-08-22,-469567.54533786414
2023-08-23,-469791.14893088216
2023-08-24,-515897.83006578404
2023-08-25,-516143.49569914874
2023-08-28,-516389.27831614827
2023-08-29,-516635.1779724893
2023-08-30,-516881.1947239048
2023-08-31,-517127.3286261542
2023-09-01,-579176.6961507531
2023-09-05,-579452.4945774914
2023-09-06,-579728.4243368141
2023-09-07,-580004.4854912602
2023-09-08,-563997.5778100704
2023-09-11,-564266.148085218
2023-09-12,-564534.8462509728
2023-09-13,-564803.6723682352
2023-09-14,-565072.6264979345
2023-09-15,-565341.7087010286
2023-09-18,-565610.9190385054
2023-09-19,-565880.2575713808
2023-09-20,-566149.7243607005
2023-09-21,-566419.3194675389
2023-09-22,-566689.0429529997
2023-09-25,-566958.8948782154
2023-09-26,-567228.8753043478
2023-09-27,-567498.9842925881
2023-09-28,-567769.2219041559
2023-09-29,-568039.5882003006
2023-10-02,-568310.0832423009
2023-10-03,-667470.3256772927
2023-10-04,-667788.1686895201
2023-10-05,-668106.1630555628
2023-10-06,-668424.308847494
2023-10-09,-668742.6061374212
2023-10-10,-669061.0549974869
2023-10-11,-669379.6554998665
2023-10-12,-669698.4077167712
2023-10-13,-670017.3117204459
2023-10-16,-670336.3675831698
2023-10-17,-670655.5753772571
2023-10-18,-670974.935175056
2023-10-19,-671294.4470489486
2023-10-20,-671614.1110713531
2023-10-23,-671933.9273147201
2023-10-24,-672253.8958515369
2023-10-25,-672574.0167543233
2023-10-26,-672894.2900956348
2023-10-27,-673214.7159480612
2023-10-30,-673535.294384227
2023-10-31,-673856.025476791
2023-11-01,-674176.9092984465
2023-11-02,-674497.945921922
2023-11-03,-674819.13541998
2023-11-06,-675140.4778654182
2023-11-07,-675461.9733310685
2023-11-08,-656471.1514205744
2023-11-09,-656783.7567307747
2023-11-10,-657096.5109006464
2023-11-13,-657409.4140010753
2023-11-14,-646481.8088034984
2023-11-15,-634672.3348167236
2023-11-16,-634974.559738065
2023-11-17,-635276.9285760354
2023-11-20,-635579.441399167
2023-11-21,-635882.0982760236
2023-11-22,-636184.8992752028
2023-11-24,-636487.8444653337
2023-11-27,-636790.9339150792
2023-11-28,-632978.3065176142
2023-11-29,-633279.7247588129
2023-11-30,-623314.7617899006
2023-12-01,-623611.5783431339
2023-12-04,-621027.4334147192
2023-12-05,-621323.1607639643
2023-12-06,-621619.0289357567
2023-12-07,-621915.0379971545
2023-12-08,-622211.1880152484
2023-12-11,-613616.5940538235
2023-12-12,-613908.7924319445
2023-12-13,-614201.1299521502
2023-12-14,-614493.6066806988
2023-12-15,-614786.2226838801
2023-12-18,-607023.4116787042
2023-12-19,-603821.8099555451
2023-12-20,-604109.344150762
2023-12-21,-604397.0152670243
2023-12-22,-604684.8233695324
2023-12-26,-604972.768523518
