Date,Value
2021-03-19,-96468.54267837954
2021-03-22,-96514.48007965495
2021-03-23,-96560.43935588335
2021-03-24,-96606.42051748141
2021-03-25,-96652.42357487069
2021-03-26,-96698.44853847774
2021-03-29,-96744.49541873418
2021-03-30,-96790.56422607643
2021-03-31,-96836.654970946
2021-04-01,-96882.7676637893
2021-04-05,-96928.90231505777
2021-04-06,-96975.05893520781
2021-04-07,-97021.23753470078
2021-04-08,-97067.43812400299
2021-04-09,-97113.66071358585
2021-04-12,-97159.90531392564
2021-04-13,-97206.17193550369
2021-04-14,-97252.46058880634
2021-04-15,-97298.77128432482
2021-04-16,-97345.10403255542
2021-04-19,-97391.45884399951
2021-04-20,-97437.83572916331
2021-04-21,-97484.23469855815
2021-04-22,-97530.65576270032
2021-04-23,-97577.09893211114
2021-04-26,-97623.5642173169
2021-04-27,-97670.05162884897
2021-04-28,-97716.56117724365
2021-04-29,-97763.09287304232
2021-04-30,-97809.6467267914
2021-05-03,-97856.22274904227
2021-05-04,-97902.82095035134
2021-05-05,-97949.44134128008
2021-05-06,-97996.08393239496
2021-05-07,-98042.74873426752
2021-05-10,-98089.43575747435
2021-05-11,-98136.14501259691
2021-05-12,-98182.87651022198
2021-05-13,-98229.63026094114
2021-05-14,-98276.4062753511
2021-05-17,-98323.20456405365
2021-05-18,-98370.02513765558
2021-05-19,-98416.86800676877
2021-05-20,-98463.73318201008
2021-05-21,-98510.6206740015
2021-05-24,-98557.53049337005
2021-05-25,-98604.46265074785
2021-05-26,-98651.41715677202
2021-05-27,-98698.3940220848
2021-05-28,-98745.3932573334
2021-06-01,-98792.41487317023
2021-06-02,-98839.4588802527
2021-06-03,-98886.52528924329
2021-06-04,-98933.61411080959
2021-06-07,-98980.72535562426
2021-06-08,-99027.85903436503
2021-06-09,-99075.01515771473
2021-06-10,-99122.19373636124
2021-06-11,-99169.39478099762
2021-06-14,-99216.6183023219
2021-06-15,-99263.86431103731
2021-06-16,-99311.13281785205
2021-06-17,-99358.42383347962
2021-06-18,-99405.73736863845
2021-06-21,-99453.07343405207
2021-06-22,-99500.43204044922
2021-06-23,-99547.81319856373
2021-06-24,-99595.21691913447
2021-06-25,-99642.6432129055
2021-06-28,-99690.09209062594
2021-06-29,-99737.56356305003
2021-06-30,-99785.0576409372
2021-07-01,-99832.57433505192
2021-07-02,-99880.11365616386
2021-07-06,-99927.67561504773
2021-07-07,-99975.2602224835
2021-07-08,-100022.8674892561
2021-07-09,-100070.49742615577
2021-07-12,-100118.1500439777
2021-07-13,-100165.82535352246
2021-07-14,-100213.52336559557
2021-07-15,-100261.24409100777
2021-07-16,-100308.9875405749
2021-07-19,-100356.75372511805
2021-07-20,-100404.54265546333
2021-07-21,-100452.35434244214
2021-07-22,-100500.1887968909
2021-07-23,-100548.04602965133
2021-07-26,-100595.9260515702
2021-07-27,-100643.82887349953
2021-07-28,-100691.75450629643
2021-07-29,-105716.35166558516
2021-07-30,-105766.69278542593
2021-08-02,-105817.05787722848
2021-08-03,-105867.44695240812
2021-08-04,-105917.86002238547
2021-08-05,-105968.29709858663
2021-08-06,-106018.75819244309
2021-08-09,-106069.24331539185
2021-08-10,-106119.75247887537
2021-08-11,-106170.28569434148
2021-08-12,-108227.24794943402
2021-08-13,-108278.78473417186
2021-08-16,-108330.34606023577
2021-08-17,-108381.93193931205
2021-08-18,-108433.54238309269
2021-08-19,-108485.17740327511
2021-08-20,-108536.83701156237
2021-08-23,-108588.5212196631
2021-08-24,-108640.23003929152
2021-08-25,-108691.9634821674
2021-08-26,-108743.72156001604
2021-08-27,-108795.50428456842
2021-08-30,-108847.31166756108
2021-08-31,-108899.1437207361
2021-09-01,-108951.00045584125
2021-09-02,-109002.88188462972
2021-09-03,-109054.78801886048
2021-09-07,-109106.71887029805
2021-09-08,-109158.67445071245
2021-09-09,-109210.65477187948
2021-09-10,-109262.65984558036
2021-09-13,-109314.68968360209
2021-09-14,-109366.74429773712
2021-09-15,-109418.82369978366
2021-09-16,-109470.92790154548
2021-09-17,-109523.05691483192
2021-09-20,-109575.21075145804
2021-09-21,-109627.38942324444
2021-09-22,-109679.59294201742
2021-09-23,-109731.82131960886
2021-09-24,-109784.07456785628
2021-09-27,-109836.3526986029
2021-09-28,-109888.65572369748
2021-09-29,-109940.98365499446
2021-09-30,-109993.33650435398
2021-10-01,-110045.71428364178
2021-10-04,-110098.11700472921
2021-10-05,-110150.5446794934
2021-10-06,-110202.99731981693
2021-10-07,-110255.4749375883
2021-10-08,-110307.97754470143
2021-10-11,-110360.50515305606
2021-10-12,-110413.05777455747
2021-10-13,-110465.63542111682
2021-10-14,-110518.23810465068
2021-10-15,-110570.86583708145
2021-10-18,-110623.51863033723
2021-10-19,-110676.19649635165
2021-10-20,-110728.8994470642
2021-10-21,-110781.62749441997
2021-10-22,-110834.38065036968
2021-10-25,-110887.15892686986
2021-10-26,-110939.96233588266
2021-10-27,-110992.79088937593
2021-10-28,-111045.64459932325
2021-10-29,-111098.52347770386
2021-11-01,-111151.42753650277
2021-11-02,-111204.35678771064
2021-11-03,-111257.31124332384
2021-11-04,-111310.29091534448
2021-11-05,-111363.29581578037
2021-11-08,-111416.32595664499
2021-11-09,-111469.3813499577
2021-11-10,-111522.4620077434
2021-11-11,-111575.56794203275
2021-11-12,-111628.69916486234
2021-11-15,-111681.85568827415
2021-11-16,-111735.03752431618
2021-11-17,-111788.24468504207
2021-11-18,-111841.47718251115
2021-11-19,-111894.7350287885
2021-11-22,-111948.01823594506
2021-11-23,-112001.32681605744
2021-11-24,-112054.66078120795
2021-11-26,-112108.02014348471
2021-11-29,-112161.40491498161
2021-11-30,-112214.81510779825
2021-12-01,-112268.25073404009
2021-12-02,-112321.7118058182
2021-12-03,-112375.19833524956
2021-12-06,-112428.71033445679
2021-12-07,-112482.24781556842
2021-12-08,-112535.8107907187
2021-12-09,-112589.39927204764
2021-12-10,-112643.01327170097
2021-12-13,-115386.90826611606
2021-12-14,-115441.85441290947
2021-12-15,-115496.82672453464
2021-12-16,-115551.82521345111
2021-12-17,-115606.84989212417
2021-12-20,-115661.90077302513
2021-12-21,-115716.97786863138
2021-12-22,-118116.97727714023
2021-12-23,-118173.22345679603
2021-12-27,-118229.49642034688
2021-12-28,-118285.79618054704
2021-12-29,-118342.12275015685
2021-12-30,-118398.47614194262
2021-12-31,-118454.85636867686
2022-01-03,-118511.26344313812
2022-01-04,-123177.08127811106
2022-01-05,-123235.73703110065
2022-01-06,-123294.42071540117
2022-01-07,-123353.13234431327
2022-01-10,-123411.8719311439
2022-01-11,-123470.63948920634
2022-01-12,-123529.43503182028
2022-01-13,-123588.2585723116
2022-01-14,-123647.11012401272
2022-01-18,-123705.98970026223
2022-01-19,-123764.89731440521
2022-01-20,-126990.70029407874
2022-01-21,-135375.60568540925
2022-01-24,-139444.4562024023
2022-01-25,-139510.85832440344
2022-01-26,-139577.2920664627
2022-01-27,-139643.75744363718
2022-01-28,-139710.2544709913
2022-01-31,-139776.78316359653
2022-02-01,-139843.34353653155
2022-02-02,-149243.20790488232
2022-02-03,-157768.11982293223
2022-02-04,-157843.2474990384
2022-02-07,-157918.4109502284
2022-02-08,-157993.61019353804
2022-02-09,-158068.8452460112
2022-02-10,-158144.11612469977
2022-02-11,-160206.97384904485
2022-02-14,-160283.26288421103
2022-02-15,-160359.58824748927
2022-02-16,-160435.94995617852
2022-02-17,-160512.34802758624
2022-02-18,-160588.78247902793
2022-02-22,-160665.25332782743
2022-02-23,-160741.7605913169
2022-02-24,-160818.30428683662
2022-02-25,-160894.88443173506
2022-02-28,-160971.50104336924
2022-03-01,-170898.92524981845
2022-03-02,-170980.3056904136
2022-03-03,-179536.89063092094
2022-03-04,-179622.3843883642
2022-03-07,-185482.61740473966
2022-03-08,-185570.94246064665
2022-03-09,-185659.30957610413
2022-03-10,-185747.71877114032
2022-03-11,-185836.17006579327
2022-03-14,-192180.59357653893
2022-03-15,-192272.10814490868
2022-03-16,-192363.6662916443
2022-03-17,-192455.26803749753
2022-03-18,-192546.91340322967
2022-03-21,-192638.60240961213
2022-03-22,-192730.33507742628
2022-03-23,-192822.11142746313
2022-03-24,-192913.93148052378
2022-03-25,-193005.7952574193
2022-03-28,-193097.70277897047
2022-03-29,-193189.65406600802
2022-03-30,-193281.6491393728
2022-03-31,-193373.6880199154
2022-04-01,-193465.77072849628
2022-04-04,-193557.89728598602
2022-04-05,-193650.06771326513
2022-04-06,-203075.4943026524
2022-04-07,-203172.19691898697
2022-04-08,-203268.94558418656
2022-04-11,-203365.74032017894
2022-04-12,-203462.5811489028
2022-04-13,-203559.4680923071
2022-04-14,-203656.40117235106
2022-04-18,-213073.39014850455
2022-04-19,-213174.8536676229
2022-04-20,-216988.60739555984
2022-04-21,-222408.2906967006
2022-04-22,-222514.19940655614
2022-04-25,-222620.15854913072
2022-04-26,-222726.1681484398
2022-04-27,-222832.2282285105
2022-04-28,-222938.33881338127
2022-04-29,-227119.92405656612
2022-05-02,-240418.92726921214
2022-05-03,-240533.4124726737
2022-05-04,-251604.70639905945
2022-05-05,-256104.72798544003
2022-05-06,-256226.682617814
2022-05-09,-268619.8074918284
2022-05-10,-268747.7216858721
2022-05-11,-268875.6967914369
2022-05-12,-276842.8339660995
2022-05-13,-276974.6638870357
2022-05-16,-277106.5565841248
2022-05-17,-277238.5120872601
2022-05-18,-277370.53042634926
2022-05-19,-277502.6116313142
2022-05-20,-277634.75573209097
2022-05-23,-277766.9627586301
2022-05-24,-277899.2327408961
2022-05-25,-278031.565708868
2022-05-26,-278163.9616925388
2022-05-27,-278296.42072191625
2022-05-31,-278428.9428270219
2022-06-01,-278561.5280378919
2022-06-02,-278694.17638457665
2022-06-03,-287970.317964105
2022-06-06,-288107.446686945
2022-06-07,-288244.64070917695
2022-06-08,-288381.90006189555
2022-06-09,-299930.3926418358
2022-06-10,-302994.13188833185
2022-06-13,-326904.31498582335
2022-06-14,-327059.98370724515
2022-06-15,-327215.7265566296
2022-06-16,-327371.54356927564
2022-06-17,-327527.434780499
2022-06-21,-327683.40022563265
2022-06-22,-333748.50244002586
2022-06-23,-333907.4302983306
2022-06-24,-334066.4338365679
2022-06-27,-334225.5130907757
2022-06-28,-334384.6680970094
2022-06-29,-334543.89889134135
2022-06-30,-342054.63052224205
2022-07-01,-369498.60532835015
2022-07-05,-369674.55704517313
2022-07-06,-369850.59254852793
2022-07-07,-370026.711878313
2022-07-08,-370202.9150744455
2022-07-11,-370379.20217686176
2022-07-12,-370555.5732255176
2022-07-13,-370732.0282603868
2022-07-14,-370908.56732146314
2022-07-15,-371085.1904487591
2022-07-18,-371261.8976823061
2022-07-19,-371438.68906215485
2022-07-20,-371615.56462837494
2022-07-21,-371792.5244210551
2022-07-22,-374817.6690731604
2022-07-25,-374996.153677481
2022-07-26,-375174.7232744702
2022-07-27,-375353.3779046008
2022-07-28,-375532.1176083651
2022-07-29,-387250.58175216656
2022-08-01,-387434.9867910962
2022-08-02,-387619.4796419491
2022-08-03,-404612.2071351566
2022-08-04,-404804.87961474474
2022-08-05,-404997.6438431327
2022-08-08,-405190.49986401043
2022-08-09,-405383.44772108854
2022-08-10,-405576.4874580985
2022-08-11,-405769.619118793
2022-08-12,-405962.84274694475
2022-08-15,-406156.158386348
2022-08-16,-406349.56608081766
2022-08-17,-410815.21676347527
2022-08-18,-411010.8430571721
2022-08-19,-411206.56250624696
2022-08-22,-411402.3751550595
2022-08-23,-411598.2810479905
2022-08-24,-411794.28022944194
2022-08-25,-411990.37274383684
2022-08-26,-412186.5586356196
2022-08-29,-412382.8379492557
2022-08-30,-412579.2107292315
2022-08-31,-412775.677020055
2022-09-01,-443329.1408106746
2022-09-02,-443540.2499253464
2022-09-06,-443751.4595681679
2022-09-07,-443962.7697870099
2022-09-08,-444174.1806297656
2022-09-09,-444385.69214435114
2022-09-12,-444597.3043787057
2022-09-13,-452621.64215757645
2022-09-14,-452837.17627288966
2022-09-15,-453052.81302349566
2022-09-16,-460861.11024112604
2022-09-19,-463859.25546743127
2022-09-20,-464080.14082717773
2022-09-21,-464301.1313704288
2022-09-22,-482121.46937495045
2022-09-23,-485206.93469935516
2022-09-26,-485437.9856206405
2022-09-27,-485669.1465661741
2022-09-28,-485900.4175883487
2022-09-29,-486131.79873958114
2022-09-30,-486363.2900723142
2022-10-03,-509854.9701574975
2022-10-04,-510097.75823852484
2022-10-05,-510340.66193292424
2022-10-06,-510583.68129574944
2022-10-07,-514994.8477142235
2022-10-10,-515240.08335599233
2022-10-11,-515485.435776638
2022-10-12,-515730.90503176977
2022-10-13,-521564.2897670227
2022-10-14,-521812.6537145309
2022-10-17,-522061.1359305854
2022-10-18,-522309.73647150496
2022-10-19,-522558.45539363404
2022-10-20,-522807.2927533453
2022-10-21,-528094.3659436445
2022-10-24,-528345.8394512369
2022-10-25,-528597.4327081183
2022-10-26,-528849.1457713126
2022-10-27,-556964.5965435317
2022-10-28,-557229.8177799812
2022-10-31,-557495.1653122571
2022-11-01,-586037.2488282021
2022-11-02,-586316.3141847869
2022-11-03,-594152.6884345475
2022-11-04,-602817.316171183
2022-11-07,-603104.3720360264
2022-11-08,-603391.5645941388
2022-11-09,-603678.8939106121
2022-11-10,-603966.3600505698
2022-11-11,-604253.9630791653
2022-11-14,-604541.7030615839
2022-11-15,-604829.5800630418
2022-11-16,-605117.5941487859
2022-11-17,-605405.745384095
2022-11-18,-605694.0338342779
2022-11-21,-605982.4595646752
2022-11-22,-606271.0226406584
2022-11-23,-606559.7231276301
2022-11-25,-606848.5610910242
2022-11-28,-607137.5365963057
2022-11-29,-607426.6497089707
2022-11-30,-607715.9004945464
2022-12-01,-608005.2890185913
2022-12-02,-608294.8153466952
2022-12-05,-608584.4795444795
2022-12-06,-608874.281677596
2022-12-07,-609164.2218117281
2022-12-08,-609454.3000125908
2022-12-09,-609744.5163459302
2022-12-12,-610034.8708775233
2022-12-13,-610325.3636731794
2022-12-14,-610615.9947987379
2022-12-15,-610906.7643200709
2022-12-16,-611197.6723030803
2022-12-19,-611488.718813701
2022-12-20,-611779.9039178978
2022-12-21,-612071.2276816682
2022-12-22,-612362.6901710406
2022-12-23,-612654.2914520744
2022-12-27,-616367.2199527659
2022-12-28,-616660.7281527434
2022-12-29,-616954.3761185303
2022-12-30,-617248.163916682
2023-01-03,-617542.0916137854
2023-01-04,-617836.1592764584
2023-01-05,-618130.366971352
2023-01-06,-618424.7147651479
2023-01-09,-618719.20272456
2023-01-10,-624145.6134591907
2023-01-11,-624442.8256560761
2023-01-12,-624740.1793825787
2023-01-13,-625037.6747060944
2023-01-17,-625335.3116940497
2023-01-18,-625633.0904139039
2023-01-19,-625931.0109331488
2023-01-20,-626229.0733193075
2023-01-23,-626527.2776399356
2023-01-24,-626825.6239626213
2023-01-25,-627124.1123549845
2023-01-26,-627422.7428846773
2023-01-27,-627721.5156193845
2023-01-30,-628020.4306268222
2023-01-31,-628319.4879747396
2023-02-01,-628618.687730918
2023-02-02,-628918.029963171
2023-02-03,-629217.5147393438
2023-02-06,-629517.1421273148
2023-02-07,-629816.9121949946
2023-02-08,-630116.8250103255
2023-02-09,-630416.8806412829
2023-02-10,-630717.079155874
2023-02-13,-631017.4206221388
2023-02-14,-631317.9051081492
2023-02-15,-631618.5326820102
2023-02-16,-631919.3034118587
2023-02-17,-632220.2173658644
2023-02-21,-632521.274612229
2023-02-22,-632822.4752191872
2023-02-23,-633123.8192550059
2023-02-24,-633425.3067879844
2023-02-27,-633726.937886455
2023-02-28,-634028.7126187821
2023-03-01,-634330.6310533623
2023-03-02,-634632.6932586258
2023-03-03,-634934.8993030348
2023-03-06,-635237.2492550837
2023-03-07,-635539.7431833004
2023-03-08,-635842.3811562449
2023-03-09,-636145.1632425097
2023-03-10,-636448.0895107203
2023-03-13,-636751.160029535
2023-03-14,-637054.3748676443
2023-03-15,-637357.7340937718
2023-03-16,-637661.2377766735
2023-03-17,-637964.8859851386
2023-03-20,-638268.6787879888
2023-03-21,-638572.6162540782
2023-03-22,-638876.6984522945
2023-03-23,-639180.9254515575
2023-03-24,-639485.2973208202
2023-03-27,-639789.814129068
2023-03-28,-640094.47594532
2023-03-29,-640399.2828386273
2023-03-30,-640704.2348780743
2023-03-31,-641009.3321327781
2023-04-03,-641314.5746718891
2023-04-04,-641619.9625645898
2023-04-05,-641925.4958800968
2023-04-06,-642231.1746876589
2023-04-10,-642536.9990565578
2023-04-11,-642842.9690561086
2023-04-12,-643149.0847556591
2023-04-13,-643455.3462245903
2023-04-14,-643761.7535323163
2023-04-17,-644068.306748284
2023-04-18,-644375.0059419736
2023-04-19,-644681.8511828984
2023-04-20,-644988.8425406045
2023-04-21,-645295.9800846714
2023-04-24,-645603.2638847119
2023-04-25,-645910.6940103712
2023-04-26,-646218.2705313285
2023-04-27,-618644.9674658803
2023-04-28,-618939.5603075307
2023-05-01,-619234.2934314865
2023-05-02,-619529.1669045493
2023-05-03,-589895.9479106602
2023-05-04,-590176.8507429984
2023-05-05,-590457.8873385903
2023-05-08,-590739.0577611326
2023-05-09,-591020.3620743521
2023-05-10,-576417.9448011668
2023-05-11,-576692.429536786
2023-05-12,-576967.0449794228
2023-05-15,-577241.7911913177
2023-05-16,-577516.6682347422
2023-05-17,-563115.2892455249
2023-05-18,-553594.538785282
2023-05-19,-553858.1552323226
2023-05-22,-554121.8972110045
2023-05-23,-554385.7647811051
2023-05-24,-554649.7580024295
2023-05-25,-547929.121842799
2023-05-26,-548190.0404722479
2023-05-30,-538150.5332344132
2023-05-31,-538406.7953930964
2023-06-01,-531930.4835925379
2023-06-02,-510804.768076646
2023-06-05,-492225.3975061538
2023-06-06,-492459.7905525852
2023-06-07,-492694.2952147531
2023-06-08,-492928.9115458077
2023-06-09,-493163.6395989249
2023-06-12,-493398.47942730534
2023-06-13,-493633.43108417524
2023-06-14,-493868.49462278705
2023-06-15,-494103.6700964167
2023-06-16,-494338.9575583675
2023-06-20,-494574.35706196673
2023-06-21,-494809.8686605676
2023-06-22,-495045.4924075488
2023-06-23,-495281.2283563144
2023-06-26,-495517.0765602937
2023-06-27,-495753.0370729414
2023-06-28,-495989.109947738
2023-06-29,-496225.29523818934
2023-06-30,-490900.5605936879
2023-07-03,-470793.4405148905
2023-07-05,-471017.6278675167
2023-07-06,-471241.9219760251
2023-07-07,-471466.3228912516
2023-07-10,-471690.83066405705
2023-07-11,-471915.4453453256
2023-07-12,-472140.16698596627
2023-07-13,-472364.995636912
2023-07-14,-472589.93134912
2023-07-17,-469345.18567350943
2023-07-18,-469568.6833809731
2023-07-19,-469792.2875159164
2023-07-20,-470015.99812901916
2023-07-21,-470239.8152709854
2023-07-24,-470463.73899254296
2023-07-25,-470687.7693444442
2023-07-26,-470911.9063774654
2023-07-27,-457289.97748586495
2023-07-28,-457507.734618001
2023-07-31,-457725.59544400946
2023-08-01,-457943.56001326867
2023-08-02,-458161.62837517966
2023-08-03,-458379.8005791678
2023-08-04,-448905.7558151023
2023-08-07,-449119.5204607285
2023-08-08,-449333.3868990431
2023-08-09,-449547.35517851874
2023-08-10,-449761.4253476515
2023-08-11,-449975.5974549599
2023-08-14,-450189.87154898606
2023-08-15,-450404.2476782951
2023-08-16,-450618.72589147516
2023-08-17,-450833.3062371379
2023-08-18,-451047.9887639173
2023-08-21,-451262.7735204717
2023-08-22,-451477.6605554813
2023-08-23,-451692.6499176507
2023-08-24,-465640.0188166442
2023-08-25,-465861.75215893774
2023-08-28,-466083.5910885373
2023-08-29,-466305.5356557223
2023-08-30,-466527.5859107964
2023-08-31,-466749.74190408736
2023-09-01,-459950.6635057019
2023-09-05,-460169.6876311807
2023-09-06,-460388.81605386233
2023-09-07,-460608.04882341163
2023-09-08,-424190.41032952897
2023-09-11,-424392.4057630192
2023-09-12,-424594.4973848111
2023-09-13,-424796.6852407087
2023-09-14,-424998.96937653766
2023-09-15,-425201.3498381455
2023-09-18,-425403.82667140174
2023-09-19,-446204.8156636039
2023-09-20,-446417.29414725315
2023-09-21,-446629.87381113274
2023-09-22,-446842.5547034239
2023-09-25,-447055.3368723304
2023-09-26,-447268.220366079
2023-09-27,-447481.20523291995
2023-09-28,-447694.2915211262
2023-09-29,-447907.4792789933
2023-10-02,-448120.7685548404
2023-10-03,-477930.75306280184
2023-10-04,-478158.33913568885
2023-10-05,-478386.03358289634
2023-10-06,-478613.8364560311
2023-10-09,-478841.7478067244
2023-10-10,-479069.76768663235
2023-10-11,-479297.89614743553
2023-10-12,-479526.1332408391
2023-10-13,-479754.47901857283
2023-10-16,-479982.93353239127
2023-10-17,-480211.49683407333
2023-10-18,-480440.1689754229
2023-10-19,-480668.9500082683
2023-10-20,-480897.8399844628
2023-10-23,-481126.83895588387
2023-10-24,-481355.94697443437
2023-10-25,-481585.1640920411
2023-10-26,-481814.4903606564
2023-10-27,-482043.92583225685
2023-10-30,-482273.4705588436
2023-10-31,-482503.124592443
2023-11-01,-482732.88798510615
2023-11-02,-482962.76078890846
2023-11-03,-483192.7430559509
2023-11-06,-483422.8348383585
2023-11-07,-483653.03618828143
2023-11-08,-464570.87668867194
2023-11-09,-464792.1009156664
2023-11-10,-465013.43048753106
2023-11-13,-465234.8654544298
2023-11-14,-457962.6343335629
2023-11-15,-430916.73622737953
2023-11-16,-431121.9346732021
2023-11-17,-431327.2308325703
2023-11-20,-431532.62475201435
2023-11-21,-431738.11647808674
2023-11-22,-431943.706057362
2023-11-24,-432149.393536437
2023-11-27,-432355.1789619306
2023-11-28,-428445.201204964
2023-11-29,-428649.22272934736
2023-11-30,-418586.8166642305
2023-12-01,-418786.1437197849
2023-12-04,-416104.4628701209
2023-12-05,-416302.60785244
2023-12-06,-416500.8471895126
2023-12-07,-416699.1809262694
2023-12-08,-416897.6091076629
2023-12-11,-417096.1317786666
2023-12-12,-417294.74898427544
2023-12-13,-417493.46076950605
2023-12-14,-417692.26717939635
2023-12-15,-417891.1682590056
2023-12-18,-412719.78648720705
2023-12-19,-409425.65922824264
2023-12-20,-409620.6238278752
2023-12-21,-409815.6812677931
2023-12-22,-410010.8315922065
2023-12-26,-410206.0748453456
