Date,Value
2023-05-24,-540273.7077561445
2023-05-25,-515521.05142730166
2023-05-26,-515766.53764226695
2023-05-30,-511330.6869352551
2023-05-31,-511574.1777385575
2023-06-01,-501541.5642963675
2023-06-02,-489297.65675000934
2023-06-05,-463863.45890293526
2023-06-06,-464084.34626431763
2023-06-07,-464305.33881015785
2023-06-08,-464526.4365905436
2023-06-09,-464747.6396555867
2023-06-12,-464968.94805542275
2023-06-13,-465190.361840211
2023-06-14,-465411.88106013485
2023-06-15,-465633.50576540164
2023-06-16,-465855.2360062422
2023-06-20,-466077.07183291187
2023-06-21,-466299.0132956895
2023-06-22,-466521.06044487795
2023-06-23,-466743.213330804
2023-06-26,-466965.4720038187
2023-06-27,-467187.8365142967
2023-06-28,-467410.30691263697
2023-06-29,-467632.883249262
2023-06-30,-467855.5655746187
2023-07-03,-434960.1838972331
2023-07-05,-39904.981166599115
2023-07-06,-39923.98353858321
2023-07-07,-39942.99495931587
2023-07-10,-39962.01543310602
2023-07-11,-39981.04496426464
2023-07-12,-40000.083557104765
2023-07-13,-40019.13121594148
2023-07-14,-40038.18794509193
2023-07-17,-36587.465248812805
2023-07-18,-36604.88785131225
2023-07-19,-36622.31875028906
2023-07-20,-36639.75794969396
2023-07-21,-36657.20545347953
2023-07-24,-36674.66126560024
2023-07-25,-36692.12539001243
2023-07-26,-36709.597830674335
2023-07-27,-36727.07859154609
2023-07-28,-36744.56767658968
2023-07-31,-36762.06508976901
2023-08-01,-36779.570835049846
2023-08-02,-36797.08491639988
2023-08-03,-36814.607337788635
2023-08-04,-36832.138103187586
2023-08-07,-36849.67721657005
2023-08-08,-36867.22468191128
2023-08-09,-36884.780503188376
2023-08-10,-36902.34468438037
2023-08-11,-36919.91722946817
2023-08-14,-36937.49814243458
2023-08-15,-36955.08742726431
2023-08-16,-36972.68508794396
2023-08-17,-36990.291128462035
2023-08-18,-37007.90555280892
2023-08-21,-37025.528364976926
2023-08-22,-37043.159568960255
2023-08-23,-37060.799168754995
2023-08-24,-37078.44716835916
2023-08-25,-37096.10357177267
2023-08-28,-37113.768382997325
2023-08-29,-37131.441606036846
2023-08-30,-37149.123244896866
2023-08-31,-37166.81330358491
2023-09-01,-37184.51178611042
2023-09-05,-37202.218696484764
2023-09-06,-37219.934038721185
2023-09-07,-37237.657816834864
