Date,Open,High,Low,Close,Adj. Close,Change,Volume
2020-08-21,31.39000,31.82000,30.71400,30.83000,30.83000,-1.85%,20216997
2020-08-24,30.97000,31.30000,30.37000,31.04000,31.04000,0.68%,17406239
2020-08-25,31.04000,31.19000,30.60000,31.19000,31.19000,0.48%,10056762
2020-08-26,31.01000,32.71000,30.95000,32.30000,32.30000,3.56%,20599776
2020-08-27,32.40000,33.07000,32.27000,32.80000,32.80000,1.55%,21306491
2020-08-28,33.00000,33.94000,32.82000,33.80000,33.80000,3.05%,17833021
2020-08-31,33.62000,33.92000,33.14000,33.63000,33.63000,-0.50%,14980621
2020-09-01,33.45000,34.51000,33.14500,34.30000,34.30000,1.99%,16026170
2020-09-02,34.21000,34.50500,33.29000,34.37000,34.37000,0.20%,16552685
2020-09-03,34.08000,34.74000,32.95000,33.41000,33.41000,-2.79%,17288823
2020-09-04,33.33000,33.65000,31.55000,33.24000,33.24000,-0.51%,17480617
2020-09-08,32.36000,35.10000,32.16000,34.32000,34.32000,3.25%,33683493
2020-09-09,34.11000,35.50000,34.11000,35.01000,35.01000,2.01%,22803536
2020-09-10,35.20000,36.78000,35.19000,35.98000,35.98000,2.77%,35468315
2020-09-11,36.30000,37.14500,36.25400,36.98000,36.98000,2.78%,27130921
2020-09-14,37.10000,38.00000,37.08000,37.95000,37.95000,2.62%,28016041
2020-09-15,37.95000,38.48000,37.27000,37.47000,37.47000,-1.26%,23532584
2020-09-16,37.39000,38.52000,37.39000,37.66000,37.66000,0.51%,21786591
2020-09-17,36.68000,37.44500,36.14000,37.06000,37.06000,-1.59%,23534828
2020-09-18,37.15000,37.56500,36.39000,37.12000,37.12000,0.16%,68428610
2020-09-21,35.86000,36.58000,35.12000,36.49000,36.49000,-1.70%,19100814
2020-09-22,36.53000,36.55000,34.10000,34.40000,34.40000,-5.73%,28242763
2020-09-23,34.45000,34.80500,33.40000,33.55000,33.55000,-2.47%,15796892
2020-09-24,33.66000,34.00000,32.89000,33.35000,33.35000,-0.60%,16404055
2020-09-25,33.20000,34.50000,33.20000,34.46000,34.46000,3.33%,10736298
2020-09-28,35.80000,36.62500,35.26000,35.56000,35.56000,3.19%,22878432
2020-09-29,35.56000,35.65000,34.59500,35.43000,35.43000,-0.37%,16503443
2020-09-30,35.28000,36.50000,35.28000,36.48000,36.48000,2.96%,21386305
2020-10-01,36.86000,37.82800,36.58000,37.14000,37.14000,1.81%,19187502
2020-10-02,36.00000,37.99000,35.94000,37.72000,37.72000,1.56%,20123445
2020-10-05,37.70000,38.00000,36.88000,37.14000,37.14000,-1.54%,13093069
2020-10-06,37.17000,37.37000,36.04000,36.26000,36.26000,-2.37%,13074679
