Date,Open,High,Low,Close,Adj. Close,Change,Volume
2022-10-19,132.89000,137.00000,132.22000,133.23000,132.83100,0.32%,30691047
2022-10-20,132.93000,136.77000,131.31000,131.53000,131.13700,-1.28%,26356276
2022-10-21,126.31000,130.12000,125.44000,130.01000,129.62100,-1.16%,46348647
2022-10-24,127.25000,133.48000,124.57000,129.72000,129.33200,-0.22%,63563447
2022-10-25,130.87500,138.35000,130.59000,137.51000,137.09900,6.01%,38433219
2022-10-26,131.68000,135.55000,128.53000,129.82000,129.43200,-5.59%,89294679
2022-10-27,97.97500,102.50000,96.38000,97.94000,97.64700,-24.56%,232316571
2022-10-28,99.58000,100.85000,97.51000,99.20000,98.90300,1.29%,95928306
2022-10-31,98.22000,99.32000,92.60000,93.16000,92.88100,-6.09%,121361444
2022-11-01,94.33000,97.49000,93.55000,95.20000,94.91500,2.19%,110189617
2022-11-02,94.20500,95.20000,90.48000,90.54000,90.26900,-4.89%,71821058
2022-11-03,90.08000,90.45800,88.41000,88.91000,88.64400,-1.80%,60664012
2022-11-04,90.35000,91.39000,88.09000,90.79000,90.51800,2.11%,55638061
2022-11-07,94.78000,96.88000,93.10000,96.72000,96.43100,6.53%,81987295
2022-11-08,95.92000,97.80000,94.79000,96.47000,96.18100,-0.26%,52088320
2022-11-09,101.72000,104.90000,100.74000,101.47000,101.16600,5.18%,107677284
2022-11-10,107.12000,112.75000,104.61000,111.87000,111.53500,10.25%,80670961
2022-11-11,109.23000,114.90000,108.81000,113.02000,112.68200,1.03%,59961742
2022-11-14,110.99000,116.27000,110.80000,114.22000,113.87800,1.06%,53394974
2022-11-15,116.07000,118.74000,114.41200,117.08000,116.73000,2.50%,50670499
2022-11-16,114.50000,116.07500,112.66000,113.23000,112.89100,-3.29%,33287773
2022-11-17,110.41000,112.33000,109.80000,111.45000,111.11700,-1.57%,35093822
2022-11-18,113.80000,114.32000,110.62000,112.05000,111.71500,0.54%,33357707
2022-11-21,111.52000,112.37000,109.19000,109.86000,109.53100,-1.95%,24351074
2022-11-22,109.86000,111.62000,108.32200,111.44000,111.10700,1.44%,29028963
2022-11-23,111.72000,112.67000,110.73000,112.24000,111.90400,0.72%,21343083
2022-11-25,111.30000,112.73000,111.02000,111.41000,111.07700,-0.74%,12007566
2022-11-28,110.78000,112.04000,108.38000,108.78000,108.45500,-2.36%,23332816
2022-11-29,109.54000,110.94000,108.54400,109.46000,109.13300,0.63%,23899238
2022-11-30,109.50500,118.16000,109.38000,118.10000,117.74700,7.89%,43348557
2022-12-01,119.19800,121.20000,118.40000,120.44000,120.08000,1.98%,36551374
2022-12-02,117.83000,124.04000,117.61000,123.49000,123.12100,2.53%,39950464
2022-12-05,121.75000,124.67000,121.35000,122.43000,122.06400,-0.86%,35474884
2022-12-06,119.91000,120.55000,113.74000,114.12000,113.77900,-6.79%,43689183
2022-12-07,113.76000,115.88000,112.88000,113.93000,113.58900,-0.17%,29461137
2022-12-08,116.39000,117.34000,114.59000,115.33000,114.98500,1.23%,30619418
2022-12-09,115.30000,117.54000,113.87000,115.90000,115.55300,0.49%,26033353
2022-12-12,115.18000,115.72000,113.14000,114.71000,114.36700,-1.03%,24747064
2022-12-13,122.13000,123.30000,118.64000,120.15000,119.79100,4.74%,44701054
2022-12-14,119.39000,124.14000,119.39000,121.59000,121.22600,1.20%,36922037
2022-12-15,118.33000,118.62500,114.01000,116.15000,115.80300,-4.47%,34530970
2022-12-16,120.23000,123.31000,118.82100,119.43000,119.07300,2.82%,67064001
2022-12-19,116.83000,117.80000,114.33100,114.48000,114.13800,-4.14%,29769875
2022-12-20,113.26000,117.33000,112.46000,117.09000,116.74000,2.28%,28742501
2022-12-21,116.70000,120.34000,115.62000,119.76000,119.40200,2.28%,20392799
2022-12-22,117.20000,118.62000,114.38000,117.12000,116.77000,-2.20%,23618121
2022-12-23,116.03000,118.17500,115.53500,118.04000,117.68700,0.79%,17796625
2022-12-27,117.93000,118.60000,116.05000,116.88000,116.53000,-0.98%,21392311
2022-12-28,116.25000,118.15000,115.51000,115.62000,115.27400,-1.08%,19612473
